review_text,rating
"Um ótimo celular o Moto Z2 Play, sistema operacional é rápido e fluido, mesmo com vários aplicativos aberto não há lentidão. A leitura de digital é excelente, muito precisa. O design bonito (mesmo com capa de proteção) somado ao peso minimo do aparelho fazem do Moto Z2 Play um dos celulares melhores que já comprei, se não o melhor!",4
Brinquedo de boa qualidade. Adorei! Meu filho amou!,5
"Aparelho de excelente qualidade, câmera de ótima qualidade, bonito, rápido e não trava, tem uma excelente performance.",5
"O produto é excelente porém o aparelho que recebi no mesmo dia que liguei ele apareceu a linha rosa algumas horas depois, fiquei muito decepcionado, na internet vários aparelhos S7 Edge com o mesmo problema, a Samsung sabe desse problema mas trata como algo casual, realmente eles não explodem como o Note 7, mas ninguém compra um Smartphone como este e quer mandar para assistência técnica, eu acredito que ainda tive a sorte de acontecer no prazo de validade de 7 dias, a Samsung era para dar retorno do defeito ela nunca ligou para dar uma satisfação, as Lojas Americanas foram muito atenciosa eu recomendo as Lojas Americanas, mas pela Samsung não recomendo, a Samsung poderia ser muito maior que a Apple se tivesse uma boa assistência técnica, a Concierge Samsung ela não resolve nada também é propaganda enganosa, consulte o Reclame Aqui é de ficar assustado, Samsung reconheçam o problema da linha Rosa no S& Edge de vez e ofereçam realmente um celular Top, e de mais atenção aos seus consumidores, o dinheiro que a gente compra o celular de vocês é difícil de ganhar, respeitem mais e com certeza um dia se tornarão muito maior.",5
Produto atendeu as expectativas e atende as necessidades.,4
"Recebi dois dias depois da compra, porém, os pés de trás não vieram no produto. Entrei em contato por e mail e nunca obtive resposta. Lamentável.",3
Chegou antes do prazo e o produto é muito bom pelo preço,3
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"Super aquisição, além de Lindo é eficiente!!! Recomendo",4
"Deixa o cabelo macio, com uma cor que dura por algumas lavagens e é cheiroso.",4
"Ótimo celular, o único problema é que as vezes quando está jogando o celular esquenta demais.",4
"Comprado para o Natal , chegou na semana depois do mesmo",1
"Minha esposa gostou muito do presente: ""o produto é ótimo e foi rápida a entrega, bem antes do previsto"".",5
"Comprei de presente pro meu pai e ele adorou, é silencioso e tem Lâminas boas. Recomendo!",4
"O produto veio com tudo em ordem, bem embalado; a unica queixa foi acerca da entrega mas o problema foi com a transportadora, não com as Lojas Americanas. Super recomendo.",4
"É útil para cortar poucas coias, então nem sempre é capaz do serviço todo. Assim tenho que recorrer à faca e à tabua, então a tesoura é dispensável.",3
"Produto excelente, atendeu todas as expectativas, imagem com ótima qualidade e fácil de mexer nas configurações . Recomendo",4
"Rápida entrega e atendeu a todas as minhas expectativas, a entrega estava prevista para 23 de janeiro e chegou dia 26 de dezembro, recomendo",5
Boa qualidade!4Entrega rápida!  Recomendo a todos.,5
"Eu ainda não recebi meu produto.  Pois o numero da entrega estava incorreto.  Liguei nas Americanas, mas me falaram que não podia fazer nada pois o produto estava na transportadora. Liguei na transportadora não obtive nenhuma resposta.  Após isso, a transportadora me ligou e passei o numero correto para entrega.  Mas mesmo assim, alegaram que não encontraram e devolverão meu produto para a loja.  Agora estou com um vale para fazer nova compra. Estou ate com medo de comprar com vocês se não encontraram meu endereço em 3 tentativas, sera que agora conseguirão entregar???????",1
CK be fala por si próprio excelente fragrância com um toque de suavidade porém um perfume com ótima fixação e o perfume marcante . Sou suspeito de falar pois ja o uso a muito tempo a mais de uma década e sempre fiz sucesso por usá-lo.,4
O produto é inútil. Não corta o pelo e ainda machuca a pele. Não adianta nada. Achei horrível.,1
"Bom produto, rápido, se encaixa bem na mão. Bem funcional.",5
PRODUTO ATRASOU A ENTREGA E VEIO TODO RISCADO COMO SE FOSSE USADO COMO ESTAVAMOS NA VESPERA DO NATAL E ERA PRESENTE NAO DEU TEMPO PARA PEDIR TROCA,2
Não posso avaliar um produto que não foi entregue. O status no site está errado pois o produto não chegou.,1
"Chegou no prazo correto !!  Excelente produto, exatamente como a propaganda.",5
"Estou com meu celular a 6 dias e pasmem precisei carregar ele apenas 3 vezes e ele esta com a bateria cheia, isso pq fiquei on line direto, assisti filmes, vídeos etc, usei muito.O carregamento é muito rápido, A câmera frontal não me agradou muito de noite, mais da pra tirar umas fotos básicas, a câmera traseira de dia é massa, mais na minha opnião a câmera não é seu forte, mais pelos 700 e pouco e é o valor dele vale a pena, a tela é bem grande mais com um tempinho vc acostuma, configuração muito fácil de mexer. o som tbm não é dos melhores mais da pra ver filmes e ouvir música de boa, sem falar na memória né! Eu compraria novamente  pelo custo benefício. #MinhaOpnião",4
Ótimo custo-benefício recomendo comprar.                                                                    Ok,5
Recebi a entrega antes do previsto. Produto de ótima qualidade. Meu esposo adorou o presente.,3
A máscara cumpre com o prometido. Tonaliza muito e tem uma pigmentação perfeita. Super recomendo!,5
Ainda não recebi o tapete. Por favor veriquem !! Estou aguardando a entrega,1
Totalmente diferente da imagem de venda . totalmente arrependido. Nem brilho tem . he fosco horrivel.,1
"O produto não liga de forma alguma, já chegou com defeito e para ajudar a transportadora é outro lixo, pois estou aguardando resposta da devolução até hoje, se não me engano já se passaram de 10 dias que solicitei a devolução do produto e não tive nenhuma resposta.",1
"Ótimo  produto,chegou bem antes do combinado para quem quiser comprar eu indico.",4
Produto que oferece ótimo desempenho e já vem formatado pra receber arquivos de vídeo acima de 4 GB.,4
"Bom, bonito e a entrega foi rápida antes até do prazo definido.,muito delicado lindo amei!",5
"Perfume do sabonete lux dura mais do que desse perfume medíocre. Maior enganação, não compre",1
"Excelente a tv, supriu todas as minhas expectativas. Parabéns a Americanas.",5
recebi antes da data que foi agendada muito bom com sertesa eu recomendaria a outra pessoa,5
"Meu sobrinho amou esse jogo, era tudo que ele queria, com certeza acertei na compra, chegou antes do prazo eu recomendo.",5
"Produto superou as expectativas, ótimo custo benefício...",3
"impossível avaliar pois ainda não recebi o produto,comprado a quase um mês.Quando vi  a data da entrega, 03/01 quase não acreditei,pois em geral a entrega é no máximo de 7 dias .",1
"O produto cumpre seu objetivo, proteger a criança no carro, e o preço acessível.",5
"Olá, boa tarde!!  Venho por meio deste manifestar minha insatisfação e decepção com esta Loja de departamento. Informo que, no dia 25/11/2017 realizei duas compras on line na Loja Americanas; sendo um televisor Sony 46 polegadas e uma lavadora Brastemp 11 kilos. Alguns dias depois, eu solicitei o cancelamento da compra do televisor por ter ganhado o mesmo de presente; porém, mesmo havendo cancelado esta compra, o mesmo foi enviado para meu endereço, recusado e devolvido por mim e até a presente data não fui informada pela loja sobre esta devolução, bem como o estorno desta compra junto minha operadora de cartão, onde não consta os valores desta devolução; já a lavadora de roupas Brastemp, ficou acertado e agendado pelo site que a entrega se daria na data dia 02/01/2018 e também até o presente momento ainda não recebi o produto da compra, nem tampouco alguma informação por parte da loja sobre o referido atraso...ocorre que estou precisando da lavadoura com 'URGENCIA'  e estou com cestos lotados de roupas sujas aguardando esta entrega, e pior, permaneço em casa sem poder sair ha 3 dias aguardando esta possível entrega que não chega e a loja também não me passa nenhuma satisfação. Comunico que, se não receber nenhuma informação das Lojas Americana nos próximos dois dias, estarei também cancelando mais esta compra, uma vez que, ir a loja física está me parecendo mais conveniente.  Aguardo retorno.  Att,   Waldete Nepomuceno",1
Não recebi o produto até hoje e não devolveram meu dinheiro. A americanas já está ciente e não resolve nada.,1
produto muito bom entrega no antes do prazo. imagem excelente só o alto falante que tem uma diferença entre as outras marcas mas nada que atrapalhe.,4
"Exelente,era exatamente oq eu esperava,obg,Camera tem otima qualidade e tela muita nitidez.",5
"Maravilhoso estes livros....é envolvente, sedutor, picante e muito romântico, adoro Sylvia Day, muito bom!!!",5
O produto veio bem embalado e está funcionando perfeitamente.,4
Como avaliar um produto que NUNCA  me entregaram????,1
"Recebi o produto quebrado. Venho solicitando ou o cancelamento cancelamento da compra, ou o estorno, ou a devolução, desde 12 de dezembro. Continuo aguardando. Site das Americanas já foi muito bom, uma pena...",1
"O mouse é ótimo, bonito ao extremo e é bastante confortável de usar.  Recomendadíssimo.",5
Quase um mês e meu produto ainda não chegou. Aguardando chegar para avaliar.,1
Adorei muito o meu produto e amei e recomendo a qual que pessoa a compra pelo sait da americanas,4
Produto de ótima qualidade!!! Vale a pena o investimento em um aparelho deste nível!!!,5
Ficou lindo na pia! E atende perfeitamente às necessidades de pequenos espaços.,4
"Pedimos pelo site e chegou rápido, além do produto ser de ótima qualidade, as coisas ficaram mais rápidas de serem feitas com ela.",4
"Filma em HD e capta audio potente, escoltilhas fortes e a prova de algumas quedas. Cartão de memoria. É uma companheira de lazer na praia e na piscina, todos querem brincar com ela, filmando debaixo dagua e filmando a paisagem. Recomendo.",5
"Chegou antes do prazo, um produto de qualidade, mto obrigado gente. Belo trabalho de vcs !!",5
"Possui um ótimo custo x benefício comparado com outras mochilas. Fiquei muito satisfeito. Preciso ressaltar que o fecho precisa ser manuseado com cuidado, pois não é extremamente resistente.",4
Estou tentando devolver o produto já semanas. Pq não é o produto que pedi. e não sou atendida,1
"Atendeu as minhas expectativas. entrega rápida como sempre. Muito bom, não tive problemas até o momento.",3
Produto ótimo de excelente qualidade superou as minhas expectativas.,5
"Não posso avaliar um produto que já paguei faz um mês e ainda não solucionaram o atraso na entrega do produto , produto no qual era para ser presente de Natal. O que vocês me dizem?",3
No produto não veio o cabo HDMI que está descrito na caixa que teria.,3
"Muito pratica, a entrega foi bem antes do prazo estipulado",5
"Não gostei ,por sinal fiz a devolução do produto.  A tv liga sozinha e não consigo assistir Netflix nem pelo navegador da tv, o único ponto positivo é o som.",1
"Parabéns Americanas pela rapidez na entrega e controle da logística onde podemos acompanhar. Asus Zenfone 3 me surpreendeu com qualidade e designer, sempre usei outras marcas e no início fiquei apreensiva, porém  estou muito satisfeita com o celular seu processador é rápido, não tem lentidão, câmera frontal perfeita, câmera traseira  tem que ser melhorada a resolução, bateria tem duração excelente, só para ter ideia quando chega 2% vc pode usar por 1 hora tranquilo, fiz o teste demora muito  e uso diversos aplicativos por dia, super recomendo, compre sem medo é melhor que as concorrentes.",5
"Só  não gostei de ter feito minha compra  no cartao da Americanas.com,pois o mesmo é uma propaganda enganosa.Recebi várias mensagens de texto dizendo que o mesmo seria emitido sem anuidades e  isso NÃO procede. Existe anuidade SIM e muito maior que o preço que paguei no produto.",4
"produto mto bom, com essa garrafinha vc pode até servir água pro megazord. To pensando em vender minha tv pra comprar 1 garrafa dessa. RECOMENDO",5
"Gosto muito deste lápis, porem quando retornei ao site para comprar mais, percebi o aumento de valor, ele triplicou do valor que paguei em menos de 6 meses.",3
bommm aparelho falta dá uma melhorada na câmera q deixa a desejar,3
Toooooop demaisssssss. Atende a todas expectativas.,4
"Traz conhecimento aos pais que lutam por melhores dias, para seus filhos.",4
"Seria melhor se fosse especificado prova dágua. Ainda não sei, parece que não, pois, a tampa traseira e de pressão e não rosqueavel.",3
"Muito bom o produto, recomendo! Entrega demorou um pouco, mas foi bem no prazo.",5
"FRETE MUITO CARO, INVIABIALISA O PRODUTO. QUANDO BAIXAR O FRETE ME MANDE EMAIL!!!!!!!!!!!!!! sidney",4
